,target,text,num_characters,num_words,num_sentences,transformed_text,word_tokenize,pos,verbs,adjectives,nouns
2582,ham,"Hiya, sorry didn't hav signal. I haven't seen or heard from and neither has, which is unusual in itself! I'll put on the case and get him to sort it out! Hugs and snogs.",169,43,4,hiya sorri hav signal seen heard neither unusu put case get sort hug snog,"['hiya', 'sorri', 'hav', 'signal', 'seen', 'heard', 'neither', 'unusu', 'put', 'case', 'get', 'sort', 'hug', 'snog']","[('hiya', 'NN'), ('sorri', 'NN'), ('hav', 'VBD'), ('signal', 'JJ'), ('seen', 'VBN'), ('heard', 'NN'), ('neither', 'DT'), ('unusu', 'JJ'), ('put', 'NN'), ('case', 'NN'), ('get', 'VB'), ('sort', 'NN'), ('hug', 'NN'), ('snog', 'NN')]","['hav', 'seen', 'get']","['signal', 'unusu']","['hiya', 'sorri', 'heard', 'put', 'case', 'sort', 'hug', 'snog']"
2583,ham,"Omw back to tampa from west palm, you hear what happened?",57,13,1,omw back tampa west palm hear happen,"['omw', 'back', 'tampa', 'west', 'palm', 'hear', 'happen']","[('omw', 'NN'), ('back', 'RB'), ('tampa', 'JJ'), ('west', 'JJS'), ('palm', 'JJ'), ('hear', 'JJ'), ('happen', 'NN')]",[],"['tampa', 'west', 'palm', 'hear']","['omw', 'happen']"
2584,ham,Yup no more already... Thanx 4 printing n handing it up.,56,13,1,yup alreadi thanx 4 print n hand,"['yup', 'alreadi', 'thanx', '4', 'print', 'n', 'hand']","[('yup', 'NN'), ('alreadi', 'NN'), ('thanx', 'VBD'), ('4', 'CD'), ('print', 'NN'), ('n', 'NNS'), ('hand', 'NN')]",['thanx'],[],"['yup', 'alreadi', 'print', 'n', 'hand']"
2585,spam,FreeMsg: Fancy a flirt? Reply DATE now & join the UKs fastest growing mobile dating service. Msgs rcvd just 25p to optout txt stop to 83021. Reply DATE now!,156,34,4,freemsg fanci flirt repli date join uk fastest grow mobil date servic msg rcvd 25p optout txt stop repli date,"['freemsg', 'fanci', 'flirt', 'repli', 'date', 'join', 'uk', 'fastest', 'grow', 'mobil', 'date', 'servic', 'msg', 'rcvd', '25p', 'optout', 'txt', 'stop', 'repli', 'date']","[('freemsg', 'NN'), ('fanci', 'NN'), ('flirt', 'NN'), ('repli', 'NN'), ('date', 'NN'), ('join', 'NN'), ('uk', 'JJ'), ('fastest', 'JJS'), ('grow', 'NN'), ('mobil', 'NN'), ('date', 'NN'), ('servic', 'NN'), ('msg', 'NN'), ('rcvd', 'VBD'), ('25p', 'CD'), ('optout', 'IN'), ('txt', 'JJ'), ('stop', 'NN'), ('repli', 'NN'), ('date', 'NN')]",['rcvd'],"['uk', 'fastest', 'txt']","['freemsg', 'fanci', 'flirt', 'repli', 'date', 'join', 'grow', 'mobil', 'date', 'servic', 'msg', 'stop', 'repli', 'date']"
2586,ham,What i mean is do they come chase you out when its over or is it stated you can watch as many movies as you want.,113,27,1,mean come chase state watch mani movi want,"['mean', 'come', 'chase', 'state', 'watch', 'mani', 'movi', 'want']","[('mean', 'JJ'), ('come', 'JJ'), ('chase', 'NN'), ('state', 'NN'), ('watch', 'NN'), ('mani', 'NN'), ('movi', 'NN'), ('want', 'VBP')]",['want'],"['mean', 'come']","['chase', 'state', 'watch', 'mani', 'movi']"
2587,ham,S now only i took tablets . Reaction morning only.,50,11,2,took tablet reaction morn,"['took', 'tablet', 'reaction', 'morn']","[('took', 'VBD'), ('tablet', 'NN'), ('reaction', 'NN'), ('morn', 'NN')]",['took'],[],"['tablet', 'reaction', 'morn']"
2588,spam,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs,160,33,3,great new offer doubl min doubl txt best orang tariff get latest camera phone 4 free call mobileupd8 free 08000839402 2stoptxt cs,"['great', 'new', 'offer', 'doubl', 'min', 'doubl', 'txt', 'best', 'orang', 'tariff', 'get', 'latest', 'camera', 'phone', '4', 'free', 'call', 'mobileupd8', 'free', '08000839402', '2stoptxt', 'cs']","[('great', 'JJ'), ('new', 'JJ'), ('offer', 'NN'), ('doubl', 'VBZ'), ('min', 'JJ'), ('doubl', 'NN'), ('txt', 'NN'), ('best', 'JJS'), ('orang', 'NN'), ('tariff', 'NN'), ('get', 'VB'), ('latest', 'JJS'), ('camera', 'NN'), ('phone', 'NN'), ('4', 'CD'), ('free', 'JJ'), ('call', 'NN'), ('mobileupd8', 'VBD'), ('free', 'JJ'), ('08000839402', 'CD'), ('2stoptxt', 'CD'), ('cs', 'NN')]","['doubl', 'get', 'mobileupd8']","['great', 'new', 'min', 'best', 'latest', 'free', 'free']","['offer', 'doubl', 'txt', 'orang', 'tariff', 'camera', 'phone', 'call', 'cs']"
2589,ham,"Nah, I'm a perpetual DD",23,7,1,nah perpetu dd,"['nah', 'perpetu', 'dd']","[('nah', 'JJ'), ('perpetu', 'NN'), ('dd', 'NN')]",[],['nah'],"['perpetu', 'dd']"
2590,ham,Sorry de i went to shop.,24,7,1,sorri de went shop,"['sorri', 'de', 'went', 'shop']","[('sorri', 'NN'), ('de', 'FW'), ('went', 'VBD'), ('shop', 'NN')]",['went'],[],"['sorri', 'shop']"
2591,spam,Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk,118,18,3,hope enjoy new content text stop 61610 unsubscrib provid,"['hope', 'enjoy', 'new', 'content', 'text', 'stop', '61610', 'unsubscrib', 'provid']","[('hope', 'NN'), ('enjoy', 'VB'), ('new', 'JJ'), ('content', 'JJ'), ('text', 'NN'), ('stop', 'NN'), ('61610', 'CD'), ('unsubscrib', 'NN'), ('provid', 'NN')]",['enjoy'],"['new', 'content']","['hope', 'text', 'stop', 'unsubscrib', 'provid']"
2592,ham,Hey you still want to go for yogasana? Coz if we end at cine then can go bathe and hav the steam bath,101,24,2,hey still want go yogasana coz end cine go bath hav steam bath,"['hey', 'still', 'want', 'go', 'yogasana', 'coz', 'end', 'cine', 'go', 'bath', 'hav', 'steam', 'bath']","[('hey', 'NNS'), ('still', 'RB'), ('want', 'VBP'), ('go', 'VB'), ('yogasana', 'RB'), ('coz', 'JJ'), ('end', 'NN'), ('cine', 'NN'), ('go', 'VBP'), ('bath', 'NN'), ('hav', 'NN'), ('steam', 'NN'), ('bath', 'NN')]","['want', 'go', 'go']",['coz'],"['hey', 'end', 'cine', 'bath', 'hav', 'steam', 'bath']"
2593,ham,Nope i'm not drivin... I neva develop da photos lei...,54,13,2,nope drivin neva develop da photo lei,"['nope', 'drivin', 'neva', 'develop', 'da', 'photo', 'lei']","[('nope', 'NN'), ('drivin', 'NN'), ('neva', 'NN'), ('develop', 'VB'), ('da', 'JJ'), ('photo', 'NN'), ('lei', 'NN')]",['develop'],['da'],"['nope', 'drivin', 'neva', 'photo', 'lei']"
2594,ham,I am thinking of going down to reg for pract lessons.. Flung my advance.. Haha wat time u going?,96,22,1,think go reg pract lesson flung advanc haha wat time u go,"['think', 'go', 'reg', 'pract', 'lesson', 'flung', 'advanc', 'haha', 'wat', 'time', 'u', 'go']","[('think', 'NN'), ('go', 'VBP'), ('reg', 'JJ'), ('pract', 'NN'), ('lesson', 'NN'), ('flung', 'VBD'), ('advanc', 'RB'), ('haha', 'JJ'), ('wat', 'JJ'), ('time', 'NN'), ('u', 'JJ'), ('go', 'VB')]","['go', 'flung', 'go']","['reg', 'haha', 'wat', 'u']","['think', 'pract', 'lesson', 'time']"
2595,ham,Cool. I am  &lt;#&gt;  inches long. hope you like them big!,59,20,3,cool lt gt inch long hope like big,"['cool', 'lt', 'gt', 'inch', 'long', 'hope', 'like', 'big']","[('cool', 'JJ'), ('lt', 'NN'), ('gt', 'NN'), ('inch', 'NN'), ('long', 'RB'), ('hope', 'VBP'), ('like', 'IN'), ('big', 'JJ')]",['hope'],"['cool', 'big']","['lt', 'gt', 'inch']"
2596,ham,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?",166,35,1,murder coz man murder lt gt th januari public holiday close includ post offic understand,"['murder', 'coz', 'man', 'murder', 'lt', 'gt', 'th', 'januari', 'public', 'holiday', 'close', 'includ', 'post', 'offic', 'understand']","[('murder', 'NN'), ('coz', 'NN'), ('man', 'NN'), ('murder', 'NN'), ('lt', 'NN'), ('gt', 'NN'), ('th', 'NN'), ('januari', 'VBZ'), ('public', 'JJ'), ('holiday', 'NN'), ('close', 'JJ'), ('includ', 'NN'), ('post', 'NN'), ('offic', 'NN'), ('understand', 'NN')]",['januari'],"['public', 'close']","['murder', 'coz', 'man', 'murder', 'lt', 'gt', 'th', 'holiday', 'includ', 'post', 'offic', 'understand']"
2597,ham,Okie.. Thanx..,14,4,1,oki thanx,"['oki', 'thanx']","[('oki', 'NN'), ('thanx', 'NN')]",[],[],"['oki', 'thanx']"
2598,ham,Go where n buy? Juz buy when we get there lar.,46,13,2,go n buy juz buy get lar,"['go', 'n', 'buy', 'juz', 'buy', 'get', 'lar']","[('go', 'VB'), ('n', 'JJ'), ('buy', 'NN'), ('juz', 'NN'), ('buy', 'VBP'), ('get', 'VB'), ('lar', 'JJ')]","['go', 'buy', 'get']","['n', 'lar']","['buy', 'juz']"
2599,ham,I'm working technical support :)voice process.,46,10,1,work technic support voic process,"['work', 'technic', 'support', 'voic', 'process']","[('work', 'NN'), ('technic', 'JJ'), ('support', 'NN'), ('voic', 'NN'), ('process', 'NN')]",[],['technic'],"['work', 'support', 'voic', 'process']"
2600,ham,It's justbeen overa week since we broke up and already our brains are going to mush!,84,18,1,justbeen overa week sinc broke alreadi brain go mush,"['justbeen', 'overa', 'week', 'sinc', 'broke', 'alreadi', 'brain', 'go', 'mush']","[('justbeen', 'NN'), ('overa', 'NN'), ('week', 'NN'), ('sinc', 'NN'), ('broke', 'VBD'), ('alreadi', 'RB'), ('brain', 'NN'), ('go', 'VBP'), ('mush', 'NN')]","['broke', 'go']",[],"['justbeen', 'overa', 'week', 'sinc', 'brain', 'mush']"
2601,ham,"Tunde, how are you doing. This is just wishing you a great day. Abiola.",71,18,3,tund wish great day abiola,"['tund', 'wish', 'great', 'day', 'abiola']","[('tund', 'NN'), ('wish', 'JJ'), ('great', 'JJ'), ('day', 'NN'), ('abiola', 'VB')]",['abiola'],"['wish', 'great']","['tund', 'day']"
2602,ham,Nope... C �_ then...,20,6,1,nope c,"['nope', 'c']","[('nope', 'NN'), ('c', 'NN')]",[],[],"['nope', 'c']"
2603,ham,No. But we'll do medical missions to nigeria,44,10,2,medic mission nigeria,"['medic', 'mission', 'nigeria']","[('medic', 'JJ'), ('mission', 'NN'), ('nigeria', 'NNS')]",[],['medic'],"['mission', 'nigeria']"
2604,ham,No i am not having not any movies in my laptop,46,11,1,movi laptop,"['movi', 'laptop']","[('movi', 'NNS'), ('laptop', 'VBP')]",['laptop'],[],['movi']
2605,spam,Urgent Please call 09066612661 from landline. �5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE award. 20M12AQ. 150ppm. 16+ ���,153,32,6,urgent pleas call 09066612661 landlin cash luxuri 4 canari island holiday await collect cs sae award 20m12aq 150ppm,"['urgent', 'pleas', 'call', '09066612661', 'landlin', 'cash', 'luxuri', '4', 'canari', 'island', 'holiday', 'await', 'collect', 'cs', 'sae', 'award', '20m12aq', '150ppm']","[('urgent', 'JJ'), ('pleas', 'NNS'), ('call', 'VBP'), ('09066612661', 'CD'), ('landlin', 'JJ'), ('cash', 'NN'), ('luxuri', 'VBD'), ('4', 'CD'), ('canari', 'NNS'), ('island', 'VBP'), ('holiday', 'JJ'), ('await', 'VBP'), ('collect', 'JJ'), ('cs', 'NN'), ('sae', 'VBD'), ('award', 'RB'), ('20m12aq', 'CD'), ('150ppm', 'CD')]","['call', 'luxuri', 'island', 'await', 'sae']","['urgent', 'landlin', 'holiday', 'collect']","['pleas', 'cash', 'canari', 'cs']"
2606,spam,"Urgent! Please call 09066612661 from your landline, your complimentary 4* Lux Costa Del Sol holiday or �1000 CASH await collection. ppm 150 SAE T&Cs James 28, EH74RR",165,34,3,urgent pleas call 09066612661 landlin complimentari 4 lux costa del sol holiday cash await collect ppm 150 sae cs jame 28 eh74rr,"['urgent', 'pleas', 'call', '09066612661', 'landlin', 'complimentari', '4', 'lux', 'costa', 'del', 'sol', 'holiday', 'cash', 'await', 'collect', 'ppm', '150', 'sae', 'cs', 'jame', '28', 'eh74rr']","[('urgent', 'JJ'), ('pleas', 'NNS'), ('call', 'VBP'), ('09066612661', 'CD'), ('landlin', 'NN'), ('complimentari', 'NN'), ('4', 'CD'), ('lux', 'NN'), ('costa', 'NN'), ('del', 'NN'), ('sol', 'JJ'), ('holiday', 'NN'), ('cash', 'NN'), ('await', 'NN'), ('collect', 'VBP'), ('ppm', 'NN'), ('150', 'CD'), ('sae', 'NN'), ('cs', 'NN'), ('jame', 'NN'), ('28', 'CD'), ('eh74rr', 'NN')]","['call', 'collect']","['urgent', 'sol']","['pleas', 'landlin', 'complimentari', 'lux', 'costa', 'del', 'holiday', 'cash', 'await', 'ppm', 'sae', 'cs', 'jame', 'eh74rr']"
2607,ham,I havent lei.. Next mon can?,28,8,1,havent lei next mon,"['havent', 'lei', 'next', 'mon']","[('havent', 'NN'), ('lei', 'NN'), ('next', 'JJ'), ('mon', 'NN')]",[],['next'],"['havent', 'lei', 'mon']"
2608,ham,Mm feeling sleepy. today itself i shall get that dear,53,11,2,mm feel sleepi today shall get dear,"['mm', 'feel', 'sleepi', 'today', 'shall', 'get', 'dear']","[('mm', 'NN'), ('feel', 'NN'), ('sleepi', 'NN'), ('today', 'NN'), ('shall', 'MD'), ('get', 'VB'), ('dear', 'JJ')]",['get'],['dear'],"['mm', 'feel', 'sleepi', 'today']"
2609,ham,How dare you stupid. I wont tell anything to you. Hear after i wont talk to you:-.,82,22,3,dare stupid wont tell anyth hear wont talk,"['dare', 'stupid', 'wont', 'tell', 'anyth', 'hear', 'wont', 'talk']","[('dare', 'NN'), ('stupid', 'JJ'), ('wont', 'NN'), ('tell', 'NN'), ('anyth', 'IN'), ('hear', 'JJ'), ('wont', 'NN'), ('talk', 'NN')]",[],"['stupid', 'hear']","['dare', 'wont', 'tell', 'wont', 'talk']"
2610,ham,Do �_ noe if ben is going?,26,8,1,noe ben go,"['noe', 'ben', 'go']","[('noe', 'NN'), ('ben', 'NN'), ('go', 'VBP')]",['go'],[],"['noe', 'ben']"
2611,ham,Can you do a mag meeting this avo at some point?,48,12,1,mag meet avo point,"['mag', 'meet', 'avo', 'point']","[('mag', 'JJ'), ('meet', 'NN'), ('avo', 'NNS'), ('point', 'NN')]",[],['mag'],"['meet', 'avo', 'point']"
2612,ham,I meant middle left or right?,29,7,1,meant middl left right,"['meant', 'middl', 'left', 'right']","[('meant', 'NN'), ('middl', 'NN'), ('left', 'VBD'), ('right', 'JJ')]",['left'],['right'],"['meant', 'middl']"
2613,ham,Really? I crashed out cuddled on my sofa.,41,10,2,realli crash cuddl sofa,"['realli', 'crash', 'cuddl', 'sofa']","[('realli', 'NN'), ('crash', 'NN'), ('cuddl', 'NN'), ('sofa', 'NN')]",[],[],"['realli', 'crash', 'cuddl', 'sofa']"
2614,ham,Hi Chachi tried calling u now unable to reach u .. Pl give me a missed cal once u c tiz msg  Kanagu,99,23,1,hi chachi tri call u unabl reach u pl give miss cal u c tiz msg kanagu,"['hi', 'chachi', 'tri', 'call', 'u', 'unabl', 'reach', 'u', 'pl', 'give', 'miss', 'cal', 'u', 'c', 'tiz', 'msg', 'kanagu']","[('hi', 'NN'), ('chachi', 'NN'), ('tri', 'NN'), ('call', 'NN'), ('u', 'JJ'), ('unabl', 'JJ'), ('reach', 'NN'), ('u', 'JJ'), ('pl', 'NN'), ('give', 'VBP'), ('miss', 'JJ'), ('cal', 'JJ'), ('u', 'JJ'), ('c', 'NN'), ('tiz', 'NN'), ('msg', 'NN'), ('kanagu', 'NN')]",['give'],"['u', 'unabl', 'u', 'miss', 'cal', 'u']","['hi', 'chachi', 'tri', 'call', 'reach', 'pl', 'c', 'tiz', 'msg', 'kanagu']"
2615,ham,"I sent you the prices and do you mean the  &lt;#&gt; g,",55,19,1,sent price mean lt gt g,"['sent', 'price', 'mean', 'lt', 'gt', 'g']","[('sent', 'JJ'), ('price', 'NN'), ('mean', 'NN'), ('lt', 'NN'), ('gt', 'NN'), ('g', 'NN')]",[],['sent'],"['price', 'mean', 'lt', 'gt', 'g']"
2616,ham,Nothing. Can...,15,4,2,noth,['noth'],"[('noth', 'DT')]",[],[],[]
2617,ham,No * am working on the ringing u thing but have whole houseful of screaming brats so * am pulling my hair out! Loving u,119,26,2,work ring u thing whole hous scream brat pull hair love u,"['work', 'ring', 'u', 'thing', 'whole', 'hous', 'scream', 'brat', 'pull', 'hair', 'love', 'u']","[('work', 'NN'), ('ring', 'VBG'), ('u', 'JJ'), ('thing', 'NN'), ('whole', 'JJ'), ('hous', 'JJ'), ('scream', 'NN'), ('brat', 'NN'), ('pull', 'JJ'), ('hair', 'NN'), ('love', 'IN'), ('u', 'NN')]",['ring'],"['u', 'whole', 'hous', 'pull']","['work', 'thing', 'scream', 'brat', 'hair', 'u']"
2618,ham,But my family not responding for anything. Now am in room not went to home for diwali but no one called me and why not coming. It makes me feel like died.,154,35,3,famili respond anyth room went home diwali one call come make feel like die,"['famili', 'respond', 'anyth', 'room', 'went', 'home', 'diwali', 'one', 'call', 'come', 'make', 'feel', 'like', 'die']","[('famili', 'JJ'), ('respond', 'NN'), ('anyth', 'NN'), ('room', 'NN'), ('went', 'VBD'), ('home', 'NN'), ('diwali', 'NN'), ('one', 'CD'), ('call', 'NN'), ('come', 'VB'), ('make', 'VBP'), ('feel', 'NN'), ('like', 'IN'), ('die', 'NN')]","['went', 'come', 'make']",['famili'],"['respond', 'anyth', 'room', 'home', 'diwali', 'call', 'feel', 'die']"
2619,ham,"Tick, tick, tick ... Babe",25,7,1,tick tick tick babe,"['tick', 'tick', 'tick', 'babe']","[('tick', 'NN'), ('tick', 'NN'), ('tick', 'NN'), ('babe', 'NN')]",[],[],"['tick', 'tick', 'tick', 'babe']"
2620,ham,R �_ going 4 today's meeting?,29,8,1,r go 4 today meet,"['r', 'go', '4', 'today', 'meet']","[('r', 'NN'), ('go', 'VBP'), ('4', 'CD'), ('today', 'NN'), ('meet', 'NN')]",['go'],[],"['r', 'today', 'meet']"
2621,ham,K da:)how many page you want?,29,10,1,k da mani page want,"['k', 'da', 'mani', 'page', 'want']","[('k', 'NN'), ('da', 'NN'), ('mani', 'NN'), ('page', 'NN'), ('want', 'VBP')]",['want'],[],"['k', 'da', 'mani', 'page']"
2622,ham,Ya had just now.onion roast.,28,6,1,ya roast,"['ya', 'roast']","[('ya', 'NN'), ('roast', 'NN')]",[],[],"['ya', 'roast']"
2623,ham,Send his number and give reply tomorrow morning for why you said that to him like that ok,89,18,1,send number give repli tomorrow morn said like ok,"['send', 'number', 'give', 'repli', 'tomorrow', 'morn', 'said', 'like', 'ok']","[('send', 'VB'), ('number', 'NN'), ('give', 'JJ'), ('repli', 'NN'), ('tomorrow', 'NN'), ('morn', 'VBN'), ('said', 'VBD'), ('like', 'IN'), ('ok', 'NN')]","['send', 'morn', 'said']",['give'],"['number', 'repli', 'tomorrow', 'ok']"
2624,ham,You said not now. No problem. When you can. Let me know.,56,16,4,said problem let know,"['said', 'problem', 'let', 'know']","[('said', 'VBD'), ('problem', 'NN'), ('let', 'NN'), ('know', 'VB')]","['said', 'know']",[],"['problem', 'let']"
2625,ham,Ok but tell me half an hr b4 u come i need 2 prepare.,53,15,1,ok tell half hr b4 u come need 2 prepar,"['ok', 'tell', 'half', 'hr', 'b4', 'u', 'come', 'need', '2', 'prepar']","[('ok', 'RB'), ('tell', 'VBP'), ('half', 'NN'), ('hr', 'NN'), ('b4', 'NN'), ('u', 'JJ'), ('come', 'VBP'), ('need', 'VBP'), ('2', 'CD'), ('prepar', 'NN')]","['tell', 'come', 'need']",['u'],"['half', 'hr', 'b4', 'prepar']"
2626,ham,Play w computer? Aiyah i tok 2 u lor?,37,11,2,play w comput aiyah tok 2 u lor,"['play', 'w', 'comput', 'aiyah', 'tok', '2', 'u', 'lor']","[('play', 'NN'), ('w', 'WRB'), ('comput', 'NN'), ('aiyah', 'RB'), ('tok', 'VBD'), ('2', 'CD'), ('u', 'JJ'), ('lor', 'NN')]",['tok'],['u'],"['play', 'comput', 'lor']"
2627,ham,Sat right? Okay thanks... ,26,6,2,sat right okay thank,"['sat', 'right', 'okay', 'thank']","[('sat', 'RB'), ('right', 'JJ'), ('okay', 'NN'), ('thank', 'NN')]",[],['right'],"['okay', 'thank']"
2628,ham,"Derp. Which is worse, a dude who always wants to party or a dude who files a complaint about the three drug abusers he lives with",129,28,2,derp wors dude alway want parti dude file complaint three drug abus live,"['derp', 'wors', 'dude', 'alway', 'want', 'parti', 'dude', 'file', 'complaint', 'three', 'drug', 'abus', 'live']","[('derp', 'NN'), ('wors', 'NNS'), ('dude', 'VBP'), ('alway', 'RB'), ('want', 'VBP'), ('parti', 'JJ'), ('dude', 'NN'), ('file', 'NN'), ('complaint', 'NN'), ('three', 'CD'), ('drug', 'NN'), ('abus', 'NNS'), ('live', 'VBP')]","['dude', 'want', 'live']",['parti'],"['derp', 'wors', 'dude', 'file', 'complaint', 'drug', 'abus']"
2629,ham,Ok Chinese food on its way. When I get fat you're paying for my lipo.,69,18,2,ok chines food way get fat pay lipo,"['ok', 'chines', 'food', 'way', 'get', 'fat', 'pay', 'lipo']","[('ok', 'JJ'), ('chines', 'NNS'), ('food', 'NN'), ('way', 'NN'), ('get', 'VBP'), ('fat', 'JJ'), ('pay', 'NN'), ('lipo', 'NN')]",['get'],"['ok', 'fat']","['chines', 'food', 'way', 'pay', 'lipo']"
2630,ham,We r outside already.,21,5,1,r outsid alreadi,"['r', 'outsid', 'alreadi']","[('r', 'NN'), ('outsid', 'NN'), ('alreadi', 'NN')]",[],[],"['r', 'outsid', 'alreadi']"
2631,ham,Have a good trip. Watch out for . Remember when you get back we must decide about easter.,89,20,3,good trip watch rememb get back must decid easter,"['good', 'trip', 'watch', 'rememb', 'get', 'back', 'must', 'decid', 'easter']","[('good', 'JJ'), ('trip', 'NN'), ('watch', 'NN'), ('rememb', 'NN'), ('get', 'VB'), ('back', 'RB'), ('must', 'MD'), ('decid', 'VB'), ('easter', 'NN')]","['get', 'decid']",['good'],"['trip', 'watch', 'rememb', 'easter']"
2632,ham,Yo we are watching a movie on netflix,37,8,1,yo watch movi netflix,"['yo', 'watch', 'movi', 'netflix']","[('yo', 'NN'), ('watch', 'NN'), ('movi', 'NN'), ('netflix', 'NN')]",[],[],"['yo', 'watch', 'movi', 'netflix']"
2633,ham,What time. I���m out until prob 3 or so,39,10,2,time prob 3,"['time', 'prob', '3']","[('time', 'NN'), ('prob', 'VBZ'), ('3', 'CD')]",['prob'],[],['time']
2634,ham,"Can meh? Thgt some will clash... Really ah, i dun mind... I dun seen to have lost any weight... Gee...",102,26,3,meh thgt clash realli ah dun mind dun seen lost weight gee,"['meh', 'thgt', 'clash', 'realli', 'ah', 'dun', 'mind', 'dun', 'seen', 'lost', 'weight', 'gee']","[('meh', 'NN'), ('thgt', 'NN'), ('clash', 'NN'), ('realli', 'NN'), ('ah', 'NN'), ('dun', 'NN'), ('mind', 'NN'), ('dun', 'NN'), ('seen', 'VBN'), ('lost', 'VBN'), ('weight', 'JJ'), ('gee', 'NN')]","['seen', 'lost']",['weight'],"['meh', 'thgt', 'clash', 'realli', 'ah', 'dun', 'mind', 'dun', 'gee']"
2635,ham,ARR birthday today:) i wish him to get more oscar.,50,13,1,arr birthday today wish get oscar,"['arr', 'birthday', 'today', 'wish', 'get', 'oscar']","[('arr', 'NN'), ('birthday', 'NN'), ('today', 'NN'), ('wish', 'JJ'), ('get', 'NN'), ('oscar', 'NN')]",[],['wish'],"['arr', 'birthday', 'today', 'get', 'oscar']"
